Year,Earth CO2 (tot) (Gg/yr),Earth CO2 (fuel) (Gg/yr),Earth CH4 (tot) (Gg/yr),Earth CH4 (fuel) (Gg/yr),Asia Pacific CO2 (tot) (Gg/yr),Asia Pacific CO2 (fuel) (Gg/yr),Asia Pacific CH4 (tot) (Gg/yr),Asia Pacific CH4 (fuel) (Gg/yr),North America CO2 (tot) (Gg/yr),North America CO2 (fuel) (Gg/yr),North America CH4 (tot) (Gg/yr),North America CH4 (fuel) (Gg/yr),Europe CO2 (tot) (Gg/yr),Europe CO2 (fuel) (Gg/yr),Europe CH4 (tot) (Gg/yr),Europe CH4 (fuel) (Gg/yr),Eurasia CO2 (tot) (Gg/yr),Eurasia CO2 (fuel) (Gg/yr),Eurasia CH4 (tot) (Gg/yr),Eurasia CH4 (fuel) (Gg/yr),Central & South America CO2 (tot) (Gg/yr),Central & South America CO2 (fuel) (Gg/yr),Central & South America CH4 (tot) (Gg/yr),Central & South America CH4 (fuel) (Gg/yr),Middle East CO2 (tot) (Gg/yr),Middle East CO2 (fuel) (Gg/yr),Middle East CH4 (tot) (Gg/yr),Middle East CH4 (fuel) (Gg/yr),Africa CO2 (tot) (Gg/yr),Africa CO2 (fuel) (Gg/yr),Africa CH4 (tot) (Gg/yr),Africa CH4 (fuel) (Gg/yr),United States CO2 (tot) (Gg/yr),United States CO2 (fuel) (Gg/yr),United States CH4 (tot) (Gg/yr),United States CH4 (fuel) (Gg/yr),China CO2 (tot) (Gg/yr),China CO2 (fuel) (Gg/yr),China CH4 (tot) (Gg/yr),China CH4 (fuel) (Gg/yr),European Union CO2 (tot) (Gg/yr),European Union CO2 (fuel) (Gg/yr),European Union CH4 (tot) (Gg/yr),European Union CH4 (fuel) (Gg/yr),Japan CO2 (tot) (Gg/yr),Japan CO2 (fuel) (Gg/yr),Japan CH4 (tot) (Gg/yr),Japan CH4 (fuel) (Gg/yr),Russia CO2 (tot) (Gg/yr),Russia CO2 (fuel) (Gg/yr),Russia CH4 (tot) (Gg/yr),Russia CH4 (fuel) (Gg/yr),India CO2 (tot) (Gg/yr),India CO2 (fuel) (Gg/yr),India CH4 (tot) (Gg/yr),India CH4 (fuel) (Gg/yr),SouthEast Asia CO2 (tot) (Gg/yr),SouthEast Asia CO2 (fuel) (Gg/yr),SouthEast Asia CH4 (tot) (Gg/yr),SouthEast Asia CH4 (fuel) (Gg/yr),Brazil CO2 (tot) (Gg/yr),Brazil CO2 (fuel) (Gg/yr),Brazil CH4 (tot) (Gg/yr),Brazil CH4 (fuel) (Gg/yr)
1785,719529.14,17431.794,31207.989,6195.7486,146367.0132343,0.0,15943.791682799603,2458.670958159879,307226.1125,3.6667,694.2098110000001,282.393559,60679.55454002054,16877.82,2069.9077909039,629.5969611703101,59916.917754,0.0,1980.4617028999999,650.0205762070001,25651.658270799995,0.0,687.2994623508001,104.95036732568502,107.611161,0.0,337.84551035000004,88.593246396,-1743.3353173090002,0.0361621043,2183.2236218761004,216.9995164853661,298105.64,0.0,416.25805,226.76575,103467.9,0.0,7679.0213,1397.524,51320.85189699999,550.27109,6003.918687549999,1643.6957132650002,-942.74995,0.0,294.7073,30.358923,52755.154,0.0,1728.4307,638.84352,37296.509,0.0,5999.9737,514.45844,70002.75500420001,0.0,1307.31846296,120.82285664612002,21324.144,0.0,165.58883,9.8326681
1786,742004.18,19792.446,31340.504,6220.415,150548.92153570004,0.0,15996.6629358113,2466.2893122825103,316003.8845,3.6667,703.309024,287.105633,64269.95691877359,19162.174,2090.626230672,633.3830205850901,61628.82949200001,0.0,1990.1143451,653.288354609,26384.563601499995,0.0,691.3633803038,105.555022910871,110.685766,0.0,338.63464974,88.791191032,-1793.2098933670002,0.036369389700000004,2184.3458069104995,216.871968016351,306622.95,0.0,423.76761,230.80998,106424.12,0.0,7715.8981,1403.9349,52847.70883999999,626.56869,6035.455274170001,1648.082586629,-969.68566,0.0,295.01151,30.36777,54262.444,0.0,1737.1698,642.07359,38362.123,0.0,6011.9082,515.31107,72002.83280440001,0.0,1309.98065159,121.04300575505002,21933.406,0.0,167.13229,9.9170206
1787,762134.66,19879.112,31458.125,6242.2314,154730.8410772,0.0,16049.5292960396,2473.9027050806894,324781.6463,3.6667,712.4017699999999,291.811232,65512.76947742653,19169.508,2096.4977652101998,634.3676332989901,63340.74134999999,0.0,1999.7670636,656.55611175,27117.467713100006,0.0,695.4258997945002,106.15828662427897,113.76037099999999,0.0,339.42352027000004,88.988877411,-1843.0843621230003,0.036576675200000006,2185.4680628438,216.74447839099602,315140.25,0.0,431.2722,234.84923,109380.35,0.0,7752.7714,1410.3422,54377.602032999996,705.90141,6066.956661459999,1652.4342133179998,-996.62137,0.0,295.31566,30.376562,55769.734,0.0,1745.909,645.30366,39427.738,0.0,6023.8419,516.16295,74002.9123045,0.0,1312.64270112,121.26302146193,22542.667,0.0,168.6756,10.001229
1788,782264.39,19965.147,31575.656,6263.978,158912.74935000003,0.0,16102.3908627474,2481.5112362636514,333559.4082,3.6667,721.488057,296.510366,66751.80064606956,19173.174,2102.3283298718,635.33066376968,65052.653199,0.0,2009.4196623000003,659.8238575309999,27850.37212270001,0.0,699.4870339322005,106.76015922150103,116.83497600000001,0.0,340.21213521999994,89.18630143300001,-1892.9589390809997,0.0367839606,2186.5903799441003,216.61704662118103,323657.55,0.0,438.77182,238.88351,112336.57,0.0,7789.6412,1416.746,55910.530255,788.26926,6098.42270951,1656.7505384030003,-1023.5571,0.0,295.61976,30.385297,57277.024,0.0,1754.6481,648.53374,40493.352,0.0,6035.7749,517.01408,76002.9919047,0.0,1315.3046205499998,121.48290167675998,23151.928,0.0,170.21877,10.085293
1789,802400.94,20057.884,31693.145,6285.6635,163094.66876099995,0.0,16155.247296476799,2489.1148240457596,342337.18,3.6667,730.567865,301.203025,67994.6132148225,19180.508,2108.1656610020996,636.28109345064,66764.56600500002,0.0,2019.0723413,663.0915720620001,28583.277343300004,0.0,703.5467791075,107.360642225936,119.909581,0.0,341.00048419999996,89.383467419,-1942.8335161380012,0.036991246,2187.7127416324993,216.48967247191501,332174.86,0.0,446.26646,242.91281,115292.8,0.0,7826.5073,1423.1462,57446.493689,873.67224,6129.853446519999,1661.0315750020002,-1050.4928,0.0,295.9238,30.393977,58784.315,0.0,1763.3873,651.76381,41558.967,0.0,6047.7071,517.86446,78003.0696048,0.0,1317.96640087,121.70265047955,23761.19,0.0,171.7618,10.169214
1790,822540.53,20153.655,31810.569,6307.2835,167276.587282,0.0,16208.099051477899,2496.7135404986298,351114.9419,3.6667,739.641205,305.889228,69237.42447347553,19187.841,2113.9859275485005,637.2144201836201,68476.47778,0.0,2028.7249955,666.359265333,29316.181472800003,0.0,707.6051361418001,107.95973371438397,122.984185,0.0,341.78857760000005,89.580372957,-1992.7080923960011,0.0371985314,2188.8351550098005,216.36235523309003,340692.16,0.0,453.75613,246.93715,118249.03,0.0,7863.37,1429.5429,58985.49172199999,962.11035,6161.248856300001,1665.2773523969997,-1077.4285,0.0,296.22779,30.4026,60291.605,0.0,1772.1265,654.99388,42624.581,0.0,6059.6386,518.71408,80003.14920500001,0.0,1320.62806209,121.92226198028999,24370.451,0.0,173.30469,10.25299
1791,844989.18,22489.149,31865.741,6320.4195,171458.49667400002,0.0,16182.482390521302,2489.9290556446413,359892.71379999997,3.6667,756.569724,314.84020399999997,72786.26270224899,21431.861,2134.5909190046,640.93409196031,70188.38966499998,0.0,2038.8631795,669.7943981980001,30049.085794399987,0.0,712.6930557058,108.632914610694,126.05878999999999,0.0,342.59768309,89.781296279,-2042.5801473839997,0.037431232300000006,2190.0507268611,216.239400504354,349209.47,0.0,468.87826,255.08453,121205.25,0.0,7821.3553,1421.571,60527.52615500001,1053.5836,6184.56366698,1668.1219583100005,-1104.3642,0.0,296.53343,30.409562,61798.895,0.0,1781.3189,658.3915,43690.196,0.0,6071.7987,519.56616,82003.2268051,0.0,1323.31768381,122.14120461339999,24979.712,0.0,175.05796,10.34834
1792,865650.17,23060.329,31907.705,6330.882,175640.41509499997,0.0,16156.8686536714,2483.147429608921,368670.4757,3.6667,773.4784199999999,323.771371,74029.09259113255,21439.195,2140.6142781308,641.90406246548,71900.30145,0.0,2049.0014286,673.229506968,30781.990104,0.0,717.7792818615998,109.30439278568696,129.133394,0.0,343.40648739000005,89.981924288,-2092.452335383,0.0376639332,2191.2663595684,216.11649680265396,357726.77,0.0,483.98267,263.21421,124161.48,0.0,7779.3451,1413.6035,62587.910509999994,1617.4295,6209.27023639,1671.0619054830004,-1131.2999,0.0,296.83901,30.416462,63306.185,0.0,1790.5114,661.78913,44755.81,0.0,6083.9579,520.41739,84003.3066053,0.0,1326.0071663300002,122.35999902424001,25588.973,0.0,176.81106,10.443512
1793,885810.96,23176.206,31948.211,6341.1536,179822.324397,0.0,16131.257637866001,2476.3685956871286,377448.2375,3.6667,790.367312,332.682717,75271.921649816,21446.528,2146.6198103461998,642.85636623245,73612.213226,0.0,2059.1396457,676.664572132,31514.89541360001,0.0,722.8637902341001,109.974165353741,132.207999,0.0,344.21499565,90.18225640600001,-2142.3244985810006,0.037896634,2192.4820320347008,215.993645539959,366244.07,0.0,499.06939,271.32618,127117.7,0.0,7737.3391,1405.6403,64148.09176199999,1725.9731,6232.556433330001,1673.8476469169998,-1158.2357,0.0,297.14453,30.423301,64813.475,0.0,1799.7039,665.18675,45821.425,0.0,6096.1163,521.26778,86003.3841054,0.0,1328.69648865,122.57864530279,26198.235,0.0,178.56397,10.538503
1794,905918.67,23243.785,31988.481,6351.3403,184004.24280799998,0.0,16105.649564284995,2469.5925745753198,386226.0094,3.6667,807.236381,341.574253,76510.97169868955,21450.195,2152.5838136640004,643.78654209713,75324.12512099999,0.0,2069.2778278,680.09960353,32247.7995242,0.0,727.9466071975,110.64223617147799,135.282603,0.0,345.02321130999997,90.382293091,-2192.1965844819997,0.038129335900000005,2193.697756359,215.87084510421093,374761.38,0.0,514.1384,279.42045,130073.93,0.0,7695.3375,1397.6814,65658.973372,1789.8847,6255.66749091,1676.5897226210002,-1185.1714,0.0,297.44999,30.43008,66320.765,0.0,1808.8964,668.58437,46887.039,0.0,6108.2739,522.11734,88003.4637056,0.0,1331.3856897599999,122.79714324906,26807.496,0.0,180.31671,10.633316
1795,926077.48,23358.399,32028.829,6361.4746,188186.15223,0.0,16080.0442257067,2462.81941217927,395003.7712,3.6667,824.085648,350.44598,77753.80085757299,21457.528,2158.5540651185,644.70356937878,77036.03689599999,0.0,2079.4159759,683.534611053,32980.703953799995,0.0,733.0277166605,111.30860350007698,138.357208,0.0,345.83113505999995,90.582032803,-2242.0687527739997,0.0383620368,2194.9135483402997,215.74809882458797,383278.68,0.0,529.18971,287.49702,133030.15,0.0,7653.3402,1389.7269,67217.17392199999,1897.1652,6278.869877109998,1679.3117648059997,-1212.1071,0.0,297.75538,30.436797,67828.055,0.0,1818.0889,671.982,47952.654,0.0,6120.4306,522.96605,90003.5414057,0.0,1334.0747315599997,123.01549106304,27416.757,0.0,182.06927,10.727949
1796,947326.15,24524.724,32075.644,6372.7403,192368.070652,0.0,16054.441789243803,2456.0490411112896,403781.5432,3.6667,840.915091,359.297887,79990.85990625655,22429.204,2170.7844867083,646.77935516087,78747.948771,0.0,2089.553989,686.9695747410001,33713.6081654,0.0,738.1071146323999,111.97326582044795,141.43181199999998,0.0,346.6387644999999,90.781477384,-2291.9409687760003,0.0385947377,2196.129381169601,215.62540320497104,391795.99,0.0,544.22331,295.55588,135986.38,0.0,7611.3473,1381.7767,68871.00417199999,2091.8148,6302.29694395,1682.0255510519994,-1239.0428,0.0,298.06072,30.443453,69335.345,0.0,1827.2813,675.37962,49018.268,0.0,6132.5865,523.81392,92003.6210059,0.0,1336.76359217,123.23369165473999,28026.018,0.0,183.82164,10.822403
1797,968659.89,25778.419,32123.194,6384.1105,196549.98996400004,0.0,16028.842092827404,2449.28154284997,412559.305,3.6667,857.7247199999999,368.129985,82390.47306513,23558.548,2184.0231108673,649.02929998013,80459.861657,0.0,2099.6920692,690.404504693,34446.51348499999,0.0,743.1848162220999,112.63622587170099,144.506417,0.0,347.44608971,90.98062666199999,-2341.813133677999,0.0388274386,2197.3452556769003,215.50275909140896,400313.29,0.0,559.23921,303.59704,138942.61,0.0,7569.3587,1373.8309,70447.353611,2216.1656,6325.47084942,1684.688774648,-1265.9785,0.0,298.36599,30.450048,70842.636,0.0,1836.4738,678.77724,50083.883,0.0,6144.7415,524.66094,94003.698606,0.0,1339.45234257,123.45174210415999,28635.28,0.0,185.57384,10.916678
1798,989849.96,26892.147,32169.707,6395.2277,200731.898465,0.0,16003.245211633597,2442.5168344155404,421337.0769,3.6667,874.514547,376.942271,84631.31310381355,24533.89,2196.2410254855995,651.0732041912299,82171.773342,0.0,2109.8301174000003,693.8394108790001,35179.4176956,0.0,748.2608158933999,113.297482103717,147.58102200000002,0.0,348.25312161,91.17948084900002,-2391.68520077,0.0390601395,2198.5612028312003,215.38016626475402,408830.6,0.0,574.23741,311.6205,141898.83,0.0,7527.3744,1365.8894,72038.814931,2354.5516,6348.647291520001,1687.3240825439998,-1292.9142,0.0,298.67121,30.456582,72349.926,0.0,1845.6663,682.17487,51149.497,0.0,6156.8957,525.50713,96003.77820609999,0.0,1342.1409316699999,123.6696462313,29244.541,0.0,187.32586,11.010774
1799,1011388.8,28342.58,32218.234,6406.659,204913.817786,0.0,15977.651272455307,2435.7549280869707,430114.8388,3.6667,891.28455,385.734739,87189.702142697,25817.235,2210.4456394125004,653.47446246613,83883.68522700001,0.0,2119.9681296,697.27427311,35912.32200519999,0.0,753.3351082516996,113.95703562651501,150.65562699999998,0.0,349.05986140000005,91.378040002,-2441.557365872,0.0392928404,2199.7771789344006,215.25762625823393,417347.9,0.0,589.2179,319.62625,144855.06,0.0,7485.3945,1357.9522,73661.493631,2521.6397,6371.87057415,1689.935374581,-1319.8499,0.0,298.97636,30.463056,73857.216,0.0,1854.8588,685.57249,52215.112,0.0,6169.0491,526.35248,98003.8560063,0.0,1344.82936157,123.88740022615002,29853.802,0.0,189.0777,11.104691
1800,1033277.5,30126.052,32266.063,6417.5976,209095.727298,0.0,15952.060047621404,2428.9958935774503,439157.3407,256.669,908.9625510000001,394.54170600000003,89286.88827157054,26653.242,2221.7203127209004,655.3121621749499,85595.59710199999,0.0,2130.1061098,700.709101595,36645.22725579999,0.0,758.4076986386,114.614884749275,153.730231,0.0,349.86630707,91.576300864,-2491.4295240629995,0.039525542299999994,2200.9932206137,215.13513810574992,426129.94,253.0023,605.1085,327.64861,147811.28,0.0,7443.4189,1350.0194,75830.479281,3216.1009999999997,6396.416535510001,1692.6022628989995,-1346.7856,0.0,299.28145,30.469468,75364.506,0.0,1864.0513,688.97011,53280.727,0.0,6181.2016,527.19698,100003.93560639999,0.0,1347.51767027,124.10500599870998,30463.064,0.0,190.82936,11.198428
1801,1053287.1,30113.806,32467.454,6457.6869,213277.64559900004,0.0,16067.007690532202,2447.5906650759,447950.4526,271.3358,931.4994939999999,406.424505,90601.5630003952,26730.243,2224.9152349619003,654.35248615781,87307.50878799999,0.0,2140.7792832,704.344914163,37378.1315364,0.0,765.2665887596,115.41460090491698,156.80483600000002,0.0,350.67592204000005,91.776962285,-2541.2988586110005,0.0397872697,2202.3073897840995,215.01642080737403,434662.59,267.6691,625.58425,338.57074,150767.51,0.0,7541.4939,1367.4546,77152.29407099998,3112.1871,6434.75573432,1698.439557637,-1373.7214,0.0,299.58805,30.474033,76871.796,0.0,1873.7447,692.56806,54346.341,0.0,6193.5855,528.04208,102004.01500659999,0.0,1350.23436442,124.32160204332,31072.325,0.0,195.36672,11.454444
1802,1081069.8,36810.041,32706.916,6500.2708,217459.55500100003,0.0,16181.942265838501,2466.1724543274304,456751.23439999996,293.336,954.031343,418.27632100000005,91981.13777054445,26870.21285113,2228.5190227493003,653.467878172,89019.420673,0.0,2151.4526153,707.9809252020001,38111.035908000005,0.0,772.1233112383,116.21215198046099,159.87944,0.0,351.48519373,91.97728727999998,-2591.1681292490007,0.040048996,2203.6216099906,214.89774744551892,443202.91,289.6693,646.05792,349.46489,153723.73,0.0,7639.5576,1384.8785,86174.63331100001,9646.452800000001,6510.77631963,1706.742828005,-1400.6571,0.0,299.89459,30.478532,78379.086,0.0,1883.4383,696.16625,55411.956,0.0,6205.9684,528.88625,104004.09290569997,0.0,1352.95089916,124.53803302538999,31681.586,0.0,199.90357,11.709954
1803,1103487.8,40117.595,32892.931,6541.6358,221641.47362200002,0.0,16296.8639707393,2484.7412235380616,465536.6763,300.6694,976.477457,430.094183,96664.08597413455,30214.2325257,2252.9683213412004,656.48389854815,90731.332548,0.0,2162.1262031,711.617154782,38843.93998760001,0.0,778.9778629637002,117.00753549892697,162.954045,0.0,352.29414504,92.17728094200001,-2641.037460696,0.0403107244,2204.935888925,214.779116620004,451727.89,297.0027,666.44884,360.32809,156679.96,0.0,7737.6101,1402.2911,86544.21833,9602.6523,6512.606476139998,1709.9759423240002,-1427.5928,0.0,300.20106,30.482964,79886.376,0.0,1893.1322,699.7647,56477.57,0.0,6218.3504,529.72947,106004.17200590002,0.0,1355.6672465,124.7542997249,32290.847,0.0,204.43991,11.964956
1804,1124527.7,40736.887,33120.38,6582.0487,225823.38303499998,0.0,16411.772607872397,2503.2970787099903,474352.8081,337.33639999999997,998.999135,441.884023,98043.01947475475,30353.56018751,2256.5664986868,655.59479307682,92443.24423299999,0.0,2172.7999526999997,715.253583044,39576.845287200005,0.0,785.8302485448999,117.800752679995,166.028649,0.0,353.10275228,92.376939089,-2690.906819144,0.0405724508,2206.250203286401,214.660530892809,460283.56,333.6697,686.91834,371.16627,159636.18,0.0,7835.6512,1419.6925,88809.01527,10045.9501,6576.662382039999,1716.2054161829997,-1454.5285,0.0,300.50746,30.487329,81393.666,0.0,1902.8263,703.36339,57543.185,0.0,6230.7315,530.57175,108004.249806,0.0,1358.38347045,124.97040126187,32900.109,0.0,208.97574,12.219452
1805,1145562.0,42011.445,33305.423,6622.6358,230005.30135599998,0.0,16526.668376557092,2521.8399427338095,483138.2501,344.6698,1021.381299,453.637949,100446.42878290488,31486.56674664,2266.6236783093996,655.9137228098699,94155.156219,0.0,2183.4739619,718.890219816,40309.7496078,0.0,792.6804725716999,118.59180494138397,169.103254,0.0,353.91102823,92.57626202099999,-2740.7761785810003,0.0408341792,2207.5645605647996,214.54198592222505,468808.54,341.0031,707.25133,381.97154,162592.41,0.0,7933.6812,1437.0826,90074.43879999999,10180.167899999999,6592.00725525,1721.452269881,-1481.4642,0.0,300.81379,30.491628,82900.956,0.0,1912.5207,706.96233,58608.799,0.0,6243.1116,531.41309,110004.3299062,0.0,1361.09949008,125.18634051629,33509.37,0.0,213.51107,12.473441
1806,1167270.1,43631.783,33517.602,6664.3003,234187.220667,0.0,16641.5511965973,2540.3699046059205,491908.3419,337.33639999999997,1043.677727,465.357933,103526.52059344506,33275.91371826,2280.9524982878,657.02958158822,95867.06889400001,0.0,2194.1482260000002,722.5270651,41042.653867400004,0.0,799.5285258542999,119.380688877176,172.177859,0.0,354.71897182000004,92.77525140899999,-2790.6454194290004,0.041095907,2208.878947480201,214.42348513588206,477318.17,333.6697,727.50158,392.74587,165548.64,0.0,8031.6999,1454.4615,91352.32850999999,10018.491399999999,6630.3175178599995,1727.0290854199993,-1508.3999,0.0,301.12006,30.49586,84408.247,0.0,1922.2154,710.56152,59674.414,0.0,6255.4908,532.2535,112004.40690630002,0.0,1363.81536531,125.40211270815999,34118.631,0.0,218.04589,12.726923
1807,1189366.6,45455.672,33723.35,6703.858,238369.129069,0.0,16756.4210250868,2558.88684423603,500732.1438,381.3368,1066.13037,477.05283199999997,104769.36791008517,33283.246295979996,2283.6839612041,655.9743491710201,97578.98077899999,0.0,2204.8226507,726.164108885,41775.557919,0.0,806.3744094966002,120.16740805318904,175.252463,0.0,355.52657332,92.97390748200002,-2840.514858877,0.041357633000000005,2210.1933987235,214.30502860004896,485881.51,377.6701,747.91105,403.49812,168504.86,0.0,8129.7073,1471.8291,94802.24068999999,11791.0475,6673.65344197,1732.7105345989999,-1535.3356,0.0,301.42626,30.500026,85915.537,0.0,1931.9103,714.16095,60740.028,0.0,6267.8691,533.09296,114004.48710649999,0.0,1366.5310761399999,125.61772261749,34727.892,0.0,222.5802,12.979898
